campaign,campaign_status,category,content,Country,country_shortname,coupon_code,date,id,influencer_name,latest year,max_coupon_data_refresh_date,max_coupon_reporting_date,max_influencer_data_refresh_date,medium,medium_modified,medium_type,medium_type_modified,month,month of order date,previous year,project_management,quality,region,reporting_shared,Select Year,size,size_modified ,Top 20 Inlfuencer names,Top Influencers with zero costs,#Posts,#Voucher,AOV,campaign_transaction_revenue,ce_posts,CPI,CPM,CPO,CPR,CPU,CR,dq_indicator_yes_all,dq_indicator_yes_central_europe,dq_indicator_yes_north_europe,dq_indicator_yes_south_europe,Engagement,Engagement Rate,Follower,Low Engagement rate High Cost,ne_posts,Net Reach,New User,no_campaign_item_revenue,no_campaign_net_revenue,no_influencer_campaign_item_revenue,no_influencer_campaign_net_revenue,no_influencer_campaign_transaction_revenue,NR Target,NR UTM,NR Voucher,NR/1000 Views,Orders,se_posts,"Select Metric by CPM,CPR & CPI",Select Metric by NR_User_Net Reach,sessions,Total Costs,Total NR,User,User / View
l-de-n-ig-newyear-mrsbella_2101,done,beauty,detox,Germany,DE,MRSBELLA,8/1/2021,DE20211_27,mrsbella,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram ,instagram,ig_story ,ig_story ,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Maria,,Central Europe,y,All,Mega,Mega,,FALSE,1,1,"128,05","22757,7",0,"0,55","53,56","19,19","0,15","1,40","7,02%",1,0,0,0,19029,"9,78%",2000000,TRUE,0,194566,6149,,"42658,95",,"7403,13","8655,29","0,00 €","19.467,60 €","50.062,08 €",357,543,0,"53,555,091,845",7427,7740,"10.420,00 €","69.529,68 €",7427,"0,04"
l-de-n-tk-newyear-tiktok-evynfc_2101,done,family,,Germany,DE,,7/1/2021,DE20211_78,evy.nfc,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,tiktok,tiktok,tk_video,tk_video,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"41,49","93,75",0,"0,04","9,62","651,25","15,70","3,67","0,50%",1,0,0,0,31269,"23,09%",192000,FALSE,0,135400,337,,,,,,"0,00 €","82,97 €",,1,2,0,"9,619,645,495",355,404,"1.302,50 €","82,97 €",355,"0,00"
l-de-n-tk-newyear-tiktok-marvholm_2101,done,entertainment,,Germany,DE,,7/1/2021,DE20211_48,marvholm,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,tiktok,tiktok,tk_video,tk_video,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Maria,,Central Europe,y,All,Mega,Mega,,FALSE,1,,"43,60","1851,6",0,"0,03","7,14","144,72","3,32","1,55","1,02%",1,0,0,0,155243,"21,26%",1700000,FALSE,0,730173,3325,,,,,,"0,00 €","1.569,59 €",,2,36,0,"7,135,295,334",3371,3535,"5.210,00 €","1.569,59 €",3371,"0,00"
l-de-n-ig-newyear-marvholm_2101,done,entertainment,detox,Germany,DE,,7/1/2021,DE20211_26,marvholm,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Mega,Mega,,FALSE,1,,"43,62","1236,45",0,"0,30","38,54","52,10","1,19","0,94","1,74%",1,0,0,0,4331,"12,81%",1700000,FALSE,0,33797,1293,,,,,,"1.736,67 €","1.090,56 €",,32,25,0,"38,538,923,573",1384,1435,"1.302,50 €","1.090,56 €",1384,"0,04"
l-de-n-ig-juliusise_2101,done,sports,detox,Germany,DE,,7/1/2021,DE20211_24,juliusise,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"45,71","54,85",0,"0,71","26,62","72,94","1,60","2,08","2,44%",1,0,0,0,103,"3,76%",223000,FALSE,0,2740,29,,,,,,"97,25 €","45,71 €",,17,1,0,"26,620,437,956",35,41,"72,94 €","45,71 €",35,"0,01"
l-de-n-ig-evasaischegg_2101,done,sports,winter_bundle,Austria,AT,,6/1/2021,AT20211_19,evasaischegg,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"47,29","2015,3",0,"0,64","40,23","11,58","0,24","1,02","7,95%",1,0,0,0,655,"6,32%",234000,FALSE,0,10361,309,,,,,,"555,73 €","1.702,50 €",,164,36,0,"40,227,777,242",410,453,"416,80 €","1.702,50 €",410,"0,04"
l-de-n-ig-twenty4.tim_2101,done,lifestyle,detox,Germany,DE,TIM-NEWYEAR,6/1/2021,DE20211_21,twenty4.tim,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Mega,Mega,,FALSE,1,1,"140,62","31536,27",0,"0,20","33,67","6,22","0,04","0,27","4,21%",1,0,0,0,22917,"16,46%",1100000,FALSE,0,139252,13982,,"64088,43",,"15106,92","17553,93","9.378,00 €","26.831,39 €","79.195,35 €",761,754,0,"33,672,765,921",17197,17890,"4.689,00 €","106.026,74 €",17197,"0,12"
l-de-n-ig-newyear-dietzunddas_2101,done,lifestyle,detox,Germany,DE,,6/1/2021,DE20211_19,dietz.und.das,1/1/2021,30/3/2021 0:16,30/3/2021,16/2/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Maria,,Central Europe,y,All,Midlevel,Midlevel,,FALSE,1,,"30,20","281,7",0,"1,58","40,12","52,10","1,73","2,03","3,70%",1,0,0,0,264,"2,54%",45100,FALSE,0,10388,150,,,,,,"555,73 €","241,58 €",,23,8,0,"40,123,219,099",205,216,"416,80 €","241,58 €",205,"0,02"
l-de-n-ig-newyear-kaylashyx_2101,done,lifestyle,detox,Germany,DE,,6/1/2021,DE20211_44,kayla_shyx,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram ,instagram,ig_story ,ig_story ,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Maria,,Central Europe,y,All,Makro,Makro,,FALSE,1,,"45,81","1976,16",0,"0,39","40,18","105,26","2,30","0,88","0,80%",1,0,0,0,10361,"10,41%",447000,FALSE,0,99563,4243,,,,,,"0,00 €","1.740,90 €",,17,38,0,"40,175,567,229",4551,4748,"4.000,00 €","1.740,90 €",4551,"0,05"
l-de-n-ig-evasaischegg_2101,done,sports,winter_bundle,Austria,AT,,6/1/2021,AT20211_21,evasaischegg,1/1/2021,30/3/2021 0:16,30/3/2021,16/2/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"47,29","2015,3",0,"0,64","40,23","11,58","0,24","1,02","7,95%",1,0,0,0,655,"6,32%",234000,FALSE,0,10361,309,,,,,,"555,73 €","1.702,50 €",,164,36,0,"40,227,777,242",410,453,"416,80 €","1.702,50 €",410,"0,04"
l-de-n-ig-newyear-dietzunddas_2101,done,lifestyle,detox,Germany,DE,,6/1/2021,DE20211_18,dietz.und.das,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Maria,,Central Europe,y,All,Midlevel,Midlevel,,FALSE,1,,"30,20","281,7",0,"1,58","40,12","52,10","1,73","2,03","3,70%",1,0,0,0,264,"2,54%",45100,FALSE,0,10388,150,,,,,,"555,73 €","241,58 €",,23,8,0,"40,123,219,099",205,216,"416,80 €","241,58 €",205,"0,02"
l-de-n-ig-florian.thiele_official_2101,done,family,detox,Germany,DE,,6/1/2021,DE20211_20,florian.thiele_official,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"42,85","1734,32",0,"0,63","21,34","41,68","0,97","0,93","2,18%",1,0,0,0,2321,"3,40%",182000,FALSE,0,68353,1333,,,,,,"1.945,07 €","1.499,71 €",,22,35,0,"21,342,150,308",1569,1609,"1.458,80 €","1.499,71 €",1569,"0,02"
l-de-n-ig-eugen.fink_2101,done,sports,winter_bundle,Germany,DE,,5/1/2021,DE20211_15,eugen.fink,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Mikro,Mikro,,FALSE,1,,"42,40","753,85",0,"0,45","29,85","14,65","0,35","0,82","4,82%",1,0,0,0,524,"6,67%",13100,FALSE,0,7855,181,,,,,,"312,60 €","678,32 €",,86,16,0,"29,847,231,063",285,332,"234,45 €","678,32 €",285,"0,04"
l-de-n-ig-majakleeene_2101,done,sports,unboxing,Germany,DE,,5/1/2021,DE20211_16,majakleeene,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Midlevel,Midlevel,,FALSE,1,,"33,65","44,9",0,"0,32","39,26","260,50","7,74","1,82","0,61%",1,0,0,0,805,"12,13%",47800,FALSE,0,6635,125,,,,,,"347,33 €","33,65 €",,5,1,0,"39,261,492,087",143,163,"260,50 €","33,65 €",143,"0,02"
l-de-n-ig-inscopenico_2101,done,sports,detox,Germany,DE,,5/1/2021,DE20211_13,inscopenico,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Mega,Mega,,FALSE,1,,"41,14","7758,92",0,"0,52","26,08","41,98","1,02","0,51","1,20%",1,0,0,0,13193,"5,06%",1900000,TRUE,0,260760,12000,,,,,,"9.066,67 €","6.664,65 €",,26,162,0,"26,077,619,267",13211,13501,"6.800,00 €","6.664,65 €",13211,"0,05"
l-de-n-ig-newyear-feliliebt_2101,done,family,detox,Germany,DE,,4/1/2021,DE20211_10,feli_liebt_3_maenner,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Mikro,Mikro,,FALSE,1,,"14,67","18,85",0,"2,41","23,02","192,77","13,14","4,28","2,22%",1,0,0,0,80,"0,96%",23700,FALSE,0,8373,32,,,,,,"257,03 €","14,67 €",,2,1,0,"23,022,811,418",45,45,"192,77 €","14,67 €",45,"0,01"
l-de-n-ig-newyear-evelynniiee_2101,done,lifestyle,detox,Germany,DE,EVELYNIEE,4/1/2021,DE20211_8,evelynniiee,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram ,instagram,ig_story ,ig_story ,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Midlevel,Midlevel,,FALSE,1,1,"115,41","658,34",0,"0,46","37,19","17,37","0,15","0,95","5,21%",1,0,0,0,561,"8,01%",31100,FALSE,0,7005,202,,"1085,91",,"75,54","89,2","0,00 €","569,76 €","1.161,45 €",247,15,0,"37,187,723,055",274,288,"260,50 €","1.731,21 €",274,"0,04"
l-de-n-ig-newyear-fraeuleinemmama_2101,done,family,detox,Germany,DE,,4/1/2021,DE20211_9,fraeuleinemmama,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Midlevel,Midlevel,,FALSE,1,,"44,66","2236,85",0,"0,25","21,16","13,03","0,29","0,39","2,93%",1,0,0,0,2275,"8,40%",57700,FALSE,0,27089,1110,,,,,,"764,13 €","1.964,90 €",,73,44,0,"21,156,188,859",1462,1502,"573,10 €","1.964,90 €",1462,"0,05"
l-de-n-ig-newyear-verruecktemamawelt_2101,done,family,detox,Germany,DE,,4/1/2021,DE20211_7,verruecktemamawelt,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Midlevel,Midlevel,,FALSE,1,,"42,04","4136,11",0,"0,61","26,77","17,37","0,41","0,78","4,39%",1,0,0,0,2403,"4,41%",79200,FALSE,0,54499,1281,,,,,,"1.945,07 €","3.531,73 €",,65,84,0,"26,767,463,623",1862,1915,"1.458,80 €","3.531,73 €",1862,"0,03"
l-de-n-ig-katharinakock_21012,done,entertainment,winter_bundle,Germany,DE,,3/1/2021,DE20211_6,katharinakock,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"46,61","3978,15",0,"1,55","43,39","10,97","0,24","0,34","2,91%",1,0,0,0,538,"2,80%",132000,FALSE,0,19213,2114,,,,,,"1.111,47 €","3.542,13 €",,184,76,0,"43,387,289,856",2460,2613,"833,60 €","3.542,13 €",2460,"0,13"
l-de-n-ig-newyear-iamfabsi_2101,done,lifestyle,detox,Germany,DE,,3/1/2021,DE20211_11,iamfabsi,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Maria,,Central Europe,y,All,Mikro,Mikro,,FALSE,1,,"30,62","79,65",0,"0,36","27,06","37,50","1,22","1,34","3,17%",1,0,0,0,209,"7,54%",22300,FALSE,0,2772,49,,,,,,"100,00 €","61,23 €",,22,2,0,"27,056,277,056",56,63,"75,00 €","61,23 €",56,"0,02"
l-de-n-ig-newyear-leoobalys_2101,done,lifestyle,product_explanation,Germany,DE,,3/1/2021,DE20211_51,leoobalys,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Maria,missing_content,Central Europe,y,All,Mega,Mega,,FALSE,1,,"37,32","442,85",0,"0,51","21,09","200,00","5,36","0,99","0,48%",1,0,0,0,3928,"4,14%",1500000,FALSE,0,94816,1763,,,,,,"2.666,67 €","373,20 €",,4,10,0,"21,093,486,331",2012,2063,"2.000,00 €","373,20 €",2012,"0,02"
l-de-n-ig-varion_2101,done,sports,detox,Germany,DE,,3/1/2021,DE20211_4,varion,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"41,30","748,9",0,"1,58","66,63","151,96","3,68","2,37","1,52%",1,0,0,0,1538,"4,21%",254000,FALSE,0,36492,936,,,,,,"3.241,77 €","660,78 €",,18,16,0,"66,626,380,028",1024,1051,"2.431,33 €","660,78 €",1024,"0,03"
l-de-n-ig-newyear-instadad_2101,done,family,detox,Austria,AT,,3/1/2021,AT20211_3,instadad.papazwuck,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Midlevel,Midlevel,,FALSE,1,,"28,59","823,85",0,"1,17","28,75","50,00","1,75","1,68","3,25%",1,0,0,0,1029,"2,47%",78600,FALSE,0,41732,414,,,,,,"1.600,00 €","686,19 €",,16,24,0,"28,754,912,298",714,738,"1.200,00 €","686,19 €",714,"0,02"
l-de-n-ig-newyear-instadad_2101,done,family,detox,Austria,AT,,3/1/2021,AT20211_4,instadad.papazwuck,1/1/2021,30/3/2021 0:16,30/3/2021,16/2/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Midlevel,Midlevel,,FALSE,1,,"28,59","823,85",0,"1,17","28,75","50,00","1,75","1,68","3,25%",1,0,0,0,1029,"2,47%",78600,FALSE,0,41732,414,,,,,,"1.600,00 €","686,19 €",,16,24,0,"28,754,912,298",714,738,"1.200,00 €","686,19 €",714,"0,02"
l-de-n-ig-newyear-triplewonder_2101,done,family,product_explanation,Germany,DE,,3/1/2021,DE20211_3,triplewonderandme_,1/1/2021,30/3/2021 0:16,30/3/2021,16/2/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Maria,missing_content,Central Europe,y,All,Midlevel,Midlevel,,FALSE,1,,"38,39","317,9",0,"1,04","44,03","93,04","2,42","1,62","1,72%",1,0,0,0,629,"4,25%",58800,FALSE,0,14790,277,,,,,,"868,33 €","268,76 €",,18,7,0,"44,033,130,494",401,408,"651,25 €","268,76 €",401,"0,03"
l-de-n-ig-newyear-triplewonder_2101,done,family,product_explanation,Germany,DE,,3/1/2021,DE20211_2,triplewonderandme_,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Maria,missing_content,Central Europe,y,All,Midlevel,Midlevel,,FALSE,1,,"38,39","317,9",0,"1,04","44,03","93,04","2,42","1,62","1,72%",1,0,0,0,629,"4,25%",58800,FALSE,0,14790,277,,,,,,"868,33 €","268,76 €",,18,7,0,"44,033,130,494",401,408,"651,25 €","268,76 €",401,"0,03"
l-de-n-ig-newyear-isabeau_2101,done,family,detox,Germany,DE,,2/1/2021,DE20211_1,isabeau_youtube,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/1/2021,1/1/2021 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"37,15","3520,45",0,"0,40","14,45","38,12","1,03","0,62","1,57%",1,0,0,0,7895,"3,65%",524000,FALSE,0,216286,3839,,,,,,"4.168,00 €","3.046,33 €",,14,82,0,"14,453,085,267",5023,5208,"3.126,00 €","3.046,33 €",5023,"0,02"
l-de-n-ig-newyear-emirbyr_2101,done,entertainment,,Germany,DE,,30/12/2020,DE202012_92,emirbyr,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/12/2020,1/12/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"47,37",448,0,"0,40","18,26","182,35","3,85","0,51","0,27%",1,0,0,0,3671,"4,60%",219000,FALSE,0,79891,2637,,,,,,"1.945,07 €","378,97 €",,5,8,0,"18,259,879,085",2864,2940,"1.458,80 €","378,97 €",2864,"0,04"
l-de-n-ig-sonnyloops_2012,done,lifestyle,,Germany,DE,,30/12/2020,DE202012_85,sonnyloops,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/12/2020,1/12/2020 0:00,1/1/2020 0:00,Maria,wrong_or_missing_link,Central Europe,y,All,Makro,Makro,,FALSE,1,,"20,84","50,55",0,"2,79","19,86","940,00","45,11","13,33","1,32%",1,0,0,0,673,"0,71%",860000,FALSE,0,94649,107,,,,,,"2.506,67 €","41,68 €",,0,2,0,"19,862,861,731",141,151,"1.880,00 €","41,68 €",141,"0,00"
l-de-n-ig-evasaischegg_20122,done,sports,detox,Austria,AT,,29/12/2020,AT202012_90,evasaischegg,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/12/2020,1/12/2020 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"55,40","199,45",0,"0,99","38,33","138,93","2,51","3,86","2,59%",1,0,0,0,423,"3,89%",234000,FALSE,0,10875,78,,,,,,"555,73 €","166,20 €",,15,3,0,"38,326,436,782",108,116,"416,80 €","166,20 €",108,"0,01"
l-de-n-ig-familiem_20122,done,family,new_flavour,Germany,DE,,28/12/2020,DE202012_93,familie.m,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/12/2020,1/12/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Midlevel,Midlevel,,FALSE,1,,"34,62","559,55",0,"0,84","20,54","22,92","0,66","1,12","4,61%",1,0,0,0,382,"2,44%",33958,FALSE,0,15628,174,,,,,,"427,91 €","484,72 €",,31,14,0,"20,535,961,095",287,304,"320,94 €","484,72 €",287,"0,02"
l-de-n-ig-kimfk_20122,done,sports,detox,Germany,DE,,28/12/2020,DE202012_86,kimfk,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/12/2020,1/12/2020 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Midlevel,Midlevel,,FALSE,1,,"16,61","41,65",0,"0,99","21,08","39,08","2,35","1,35","3,33%",1,0,0,0,79,"2,13%",71800,FALSE,0,3708,46,,,,,,"104,20 €","33,21 €",,9,2,0,"21,076,051,780",58,60,"78,15 €","33,21 €",58,"0,02"
l-de-n-ig-justsayeleanor_2012,done,lifestyle,,Germany,DE,,27/12/2020,DE202012_83,justsayeleanor,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/12/2020,1/12/2020 0:00,1/1/2020 0:00,Kabi,all_good,Central Europe,y,All,Midlevel,Midlevel,,FALSE,1,,"44,32","99,7",0,"0,47","20,61","182,35","4,11","1,81","0,93%",1,0,0,0,772,"4,36%",30900,FALSE,0,17695,157,,,,,,"486,27 €","88,64 €",,5,2,0,"20,610,341,904",201,214,"364,70 €","88,64 €",201,"0,01"
l-de-n-ig-mariacmdy-winterbundle_2012,done,entertainment,,Germany,DE,,14/12/2020,DE202012_64,mariacmdy,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/12/2020,1/12/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,mariacmdy,FALSE,1,,"45,21","49,95",0,"0,58","68,42","312,60","6,91","1,25","0,39%",1,0,0,0,542,"11,86%",880000,FALSE,0,4569,209,,,,,,"416,80 €","45,21 €",,10,1,0,"68,417,596,848",250,259,"312,60 €","45,21 €",250,"0,05"
l-de-n-ig-philishaconditioner_20122,done,entertainment,,Germany,DE,,13/12/2020,DE202012_75,philishaconditioner ,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/12/2020,1/12/2020 0:00,1/1/2020 0:00,Kabi,all_good,Central Europe,y,All,Mikro,Mikro,,FALSE,1,,"18,21","27,8",0,"0,52","26,25","31,26","1,72","3,13","8,33%",1,0,0,0,60,"5,04%",12300,FALSE,0,1191,7,,,,,,"41,68 €","18,21 €",,15,1,0,"26,246,851,385",10,12,"31,26 €","18,21 €",10,"0,01"
l-de-n-yt-iKnowReview_2012,done,tech,winter_bundle,Germany,DE,,12/12/2020,DE202012_74,iKnowReview,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,youtube,youtube,yt_video,yt_video,1/12/2020,1/12/2020 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"46,56","19209,65",0,"0,40","35,45","15,62","0,34","1,29","6,56%",1,0,0,0,14286,"8,84%",370000,FALSE,0,161663,3438,,,,,,"4.584,80 €","17.085,90 €",,106,367,0,"35,450,288,563",4435,5596,"5.731,00 €","17.085,90 €",4435,"0,03"
l-de-n-ig-tommyhey-winterbundle_2012,done,music,,Germany,DE,,11/12/2020,DE202012_71,tommyhey,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/12/2020,1/12/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"45,21","199,8",0,"1,65","36,61","39,08","0,86","3,19","6,90%",1,0,0,0,95,"2,23%",114000,FALSE,0,4269,42,,,,,,"208,40 €","180,84 €",,42,4,0,"36,612,789,881",49,58,"156,30 €","180,84 €",49,"0,01"
l-de-n-yt-OwnGalaxy_2012,done,tech,winter_bundle,Germany,DE,,10/12/2020,DE202012_69,OwnGalaxy,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,youtube,youtube,yt_video,yt_video,1/12/2020,1/12/2020 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"48,60","6738,25",0,"1,54","103,27","33,89","0,70","2,45","5,50%",1,0,0,0,2702,"6,69%",146000,FALSE,0,40359,1344,,,,,,"3.334,40 €","5.977,91 €",,148,123,0,"103,273,123,715",1702,2237,"4.168,00 €","5.977,91 €",1702,"0,04"
l-de-n-ig-sophodoph-winterbundle_2012,done,entertainment,,Germany,DE,,9/12/2020,DE202012_65,sophodoph,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/12/2020,1/12/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"42,07","140,8",0,"0,32","26,58","130,25","3,10","0,73","0,55%",1,0,0,0,1235,"8,40%",122000,FALSE,0,14700,473,,,,,,"521,00 €","126,21 €",,9,3,0,"26,581,632,653",532,549,"390,75 €","126,21 €",532,"0,04"
l-de-n-ig-itsdyma-winterbundle_20122,done,lifestyle,,Germany,DE,,8/12/2020,DE202012_56,itsdyma,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/12/2020,1/12/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"45,21","99,9",0,"0,36","25,95","156,30","3,46","0,96","0,59%",1,0,0,0,867,"7,20%",134000,FALSE,0,12048,276,,,,,,"416,80 €","90,42 €",,8,2,0,"25,946,215,139",325,338,"312,60 €","90,42 €",325,"0,03"
l-de-n-ig-eugen.fink_2012,done,sports,winter_bundle,Germany,DE,,8/12/2020,DE202012_62,eugen.fink,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/12/2020,1/12/2020 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Mikro,Mikro,,FALSE,1,,"48,98","161,75",0,"0,65","36,11","78,15","1,60","1,18","1,33%",1,0,0,0,360,"5,54%",13100,FALSE,0,6493,123,,,,,,"312,60 €","146,95 €",,23,3,0,"36,108,116,433",199,226,"234,45 €","146,95 €",199,"0,03"
